quizzes,solutions
460900000030070214008203005010500000900000067700306800004005786000039140820700900,462951378539678214178243695216587439983412567745396821394125786657839142821764953
060240090910000208307850040402300100500020374006780000608000032000000009090030560,865241793914673258327859641472395186589126374136784925658917432743562819291438567
200030640500074180080109500450000020008500300693080010706900000010048030032000006,271835649569274183384169572457316928128597364693482715746923851915648237832751496
042150009870000250000000037030810042001930800506002000100300060094080005063074900,342157689879463251615298437937816542421935876586742193158329764794681325263574918
300080006400901070020030541040602093100000402008005010080190060600050700953007080,371584926465921378829736541547612893136879452298345617784193265612458739953267184
036000200700300954095007600000510009020800006041230080100020007000048500602705010,436951278718362954295487631867514329523879146941236785154623897379148562682795413
980001706007200040100005002600090400038000020405820007803006010060030905010470080,982341756357269841146785392621597438738614529495823167873956214264138975519472683
560100309003700002000006104940002036007090400000504027800061000072300080015400000,564128379193745862728936154941872536257693418386514927839261745472359681615487293
000026030007090602068030105720340050830702046019000000000000009504100070100008300,951826437347591682268437195726349851835712946419685723683274519594163278172958364
002030000000840320009001005900700000060300801421900607700600100016070250053008704,642537918175849326389261475938716542567324891421985637794652183816473259253198764
450006000300180000000700528600500092017009804805270300103007900706302010040000003,458926137372185649961743528634518792217639854895274361123457986786392415549861273
051708209730020080400960007000004001200105900806009340000410850504000070002006003,651748239739521684428963517395684721247135968816279345963417852584392176172856493
080065000000004012490780060074002900500390700860000001035000204007806030900000005,183265497756934812492781563374612958521398746869547321635179284247856139918423675
751008090200000830034001006900203000005760000042090710107050920000400000096070350,751638492269547831834921576978213645315764289642895713187356924523489167496172358
007680040003001825009004100000320704200000063106907050080400000001075000695200000,517682349463791825829534176958326714274158963136947258782469531341875692695213487
300002100002030480710900050000410608000007094080605000060800005170090030094500270,348752169952136487716948352537419628621387594489625713263871945175294836894563271
041000009050201640803005710430600020000058306090100008000000200700806004024093050,241367589957281643863945712438679125172458396596132478389514267715826934624793851
504300007020408310060002800300200060010506700002093004750000109400800002000019050,584361297927458316163972845345287961819546723672193584758624139491835672236719458
090524000460009700020036009304095070005600980010000402108450600700003000002010508,897524361463189725521736849384295176275641983916378452138452697759863214642917538
960010403007208050001090207040070090100350000080004006500602000098005604670140800,962517483437268951851493267346871592129356748785924136514682379298735614673149825
700100430613080500000700008500200800060030741000049020042096000007008093080001050,798152436613984572425763918534217869269835741871649325342596187157428693986371254
800060070070000305400290018900008036036004087005100040067010020240603000010050904,891365472672841395453297618924578136136924587785136249567419823249683751318752964
230067900004030001010200075070041000806095000900000538090070400002008060300450810,235167984784539621619284375573841296826395147941726538198673452452918763367452819
060040070005103920020800060607300400002009600340000001054670000170008200000910058,961245873785163924423897165697351482512489637348726591854672319179538246236914758
790000061025000040830150000000071920360900084900460000000012090600807000007040853,794283561125796348836154279548371926361925784972468135483512697659837412217649853
000000090810300600200590004600408039507910800008205070002863400004000203070104050,745682391819347625263591784621478539537916842498235176952863417184759263376124958
